Codice Articolo;Descrizione;EAN13;UM;ID_Prodotto;ID_variante;Descr_web;pesotassabile;Prezzo;PrezzoNoIva;Iva;Dispnetta
8.228.3;RALEX 7000 F3 RAL            KG25;NULL;NR;280306;118638;NULL;23.000000000;281.870000;281.870000;22;0.000000000
8.229.1;RALEX 7000 F4 RAL             KG1;NULL;NR;280306;118639;NULL;0.950000000;16.880000;16.880000;22;0.000000000
8.229.2;RALEX 7000 F4 RAL             KG5;NULL;NR;280306;118640;NULL;4.660000000;69.980000;69.980000;22;-2.000000000
8.229.3;RALEX 7000 F4 RAL            KG25;NULL;NR;280306;118641;NULL;23.000000000;308.630000;308.630000;22;0.000000000
8.234.1;RALEX 5000 F1 RAL            KG25;NULL;NR;280307;118617;NULL;23.000000000;242.480000;242.480000;22;0.000000000
8.234.2;RALEX 5000 F1 RAL             KG5;NULL;NR;280307;118616;NULL;4.660000000;54.200000;54.200000;22;0.000000000
8.2340.3;RALEX 5000 F1 RAL             KG1;NULL;NR;280307;118615;NULL;1.000000000;13.110000;13.110000;22;0.000000000
8.235.1;RALEX 5000 F2 RAL            KG25;NULL;NR;280307;118620;NULL;23.000000000;254.850000;254.850000;22;0.000000000
8.235.2;RALEX 5000 F2 RAL             KG5;NULL;NR;280307;118619;NULL;4.660000000;56.350000;56.350000;22;0.000000000
8.2350.3;RALEX 5000 F2 RAL             KG1;NULL;NR;280307;118618;NULL;1.000000000;13.590000;13.590000;22;0.000000000
8.236.1;RALEX 5000 F3 RAL            KG25;NULL;NR;280307;118622;NULL;23.000000000;270.810000;270.810000;22;0.000000000
8.236.2;RALEX 5000 F3 RAL             KG5;NULL;NR;280307;118623;NULL;4.660000000;60.040000;60.040000;22;0.000000000
8.2360.3;RALEX 5000 F3 RAL             KG1;NULL;NR;280307;118621;NULL;1.000000000;14.460000;14.460000;22;0.000000000
8.237.1;RALEX 5000 NEUTRO KG21,250;8024060023719;NR;280307;118629;NULL;22.870000000;172.750000;172.750000;22;9.000000000
8.237.2;RALEX 5000 NEUTRO KG4,250;8024060023726;NR;280307;158206;NULL;4.650000000;39.890000;39.890000;22;30.000000000
8.237.3;RALEX 5000 NEUTRO KG0,850;8024060023733;NR;280307;158207;NULL;0.980000000;10.010000;10.010000;22;57.000000000
8.238.1;RALEX 5000 F4 RAL            KG25;NULL;NR;280307;118626;NULL;23.000000000;298.200000;298.200000;22;0.000000000
8.238.2;RALEX 5000 F4 RAL             KG5;NULL;NR;280307;118625;NULL;4.660000000;66.060000;66.060000;22;0.000000000
8.2380.3;RALEX 5000 F4 RAL             KG1;NULL;NR;280307;118624;NULL;1.000000000;15.930000;15.930000;22;0.000000000
8.240.1;RALFER 33 GRIGIO KG25;8024060024013;NR;280312;118667;NULL;26.570000000;158.830000;158.830000;22;28.000000000
8.240.2;RALFER 33 GRIGIO KG5;"8024060024020       ";NR;280312;118666;NULL;5.400000000;36.850000;36.850000;22;35.000000000
8.240N.1;RALFER 33 NEUTRO KG22,500;8024060024815;NR;280312;118669;NULL;24.120000000;121.300000;121.300000;22;40.000000000
8.240N.2;RALFER 33 NEUTRO KG4,500;8024060024822;NR;280312;118668;NULL;4.900000000;29.490000;29.490000;22;40.000000000
8.240N1.1;RALFER 33 F1 RAL             KG25;NULL;NR;280312;118659;NULL;24.250000000;167.030000;167.030000;22;0.000000000
8.240N1.2;RALFER 33 F1 RAL              KG5;NULL;NR;280312;118658;NULL;4.910000000;38.820000;38.820000;22;0.000000000
8.240N2.1;RALFER 33 F2 RAL             KG25;NULL;NR;280312;118661;NULL;24.250000000;175.060000;175.060000;22;0.000000000
8.240N2.2;RALFER 33 F2 RAL              KG5;NULL;NR;280312;118660;NULL;4.910000000;39.810000;39.810000;22;0.000000000
8.240N3.1;RALFER 33 F3 RAL             KG25;NULL;NR;280312;118663;NULL;24.250000000;186.610000;186.610000;22;0.000000000
8.240N3.2;RALFER 33 F3 RAL              KG5;NULL;NR;280312;118662;NULL;4.910000000;42.590000;42.590000;22;0.000000000
8.240N4.1;RALFER 33 F4 RAL             KG25;NULL;NR;280312;118665;NULL;24.250000000;207.520000;207.520000;22;0.000000000
8.240N4.2;RALFER 33 F4 RAL              KG5;NULL;NR;280312;118664;NULL;4.910000000;47.310000;47.310000;22;0.000000000
8.242.1;RALFER 33 BIANCO KG25;8024060004848;NR;280312;118656;NULL;26.570000000;158.830000;158.830000;22;13.000000000
8.242.2;RALFER 33 BIANCO KG5;8024060004817;NR;280312;118657;NULL;5.400000000;36.850000;36.850000;22;24.000000000
8.242.3;RALFER 33 BIANCO KG1;8024060004824;NR;280312;118655;NULL;1.110000000;9.410000;9.410000;22;-4.000000000
8.255.1;RALEX CAUCCIU' NEUTRO KG16;8024060025539;NR;280308;118653;NULL;17.620000000;196.440000;196.440000;22;20.000000000
8.255.2;RALEX CAUCCIU' NEUTRO KG3,200;8024060025546;NR;280308;158214;NULL;3.600000000;45.510000;45.510000;22;4.000000000
8.256.3;RALEX CAUCCIU' F1 RAL        KG20;NULL;NR;280308;118646;NULL;17.750000000;274.340000;274.340000;22;0.000000000
8.256.4;RALEX CAUCCIU' F1 RAL         KG4;NULL;NR;280308;118645;NULL;3.610000000;61.810000;61.810000;22;0.000000000
8.257.3;RALEX CAUCCIU' F2 RAL        KG20;NULL;NR;280308;118648;NULL;17.750000000;281.140000;281.140000;22;-1.000000000
8.257.4;RALEX CAUCCIU' F2 RAL         KG4;NULL;NR;280308;118647;NULL;3.610000000;63.440000;63.440000;22;0.000000000
8.258.3;RALEX CAUCCIU' F3 RAL        KG20;NULL;NR;280308;118650;NULL;17.750000000;302.660000;302.660000;22;0.000000000
8.258.4;RALEX CAUCCIU' F3 RAL         KG4;NULL;NR;280308;118649;NULL;3.610000000;68.320000;68.320000;22;0.000000000
8.259.3;RALEX CAUCCIU' F4 RAL        KG20;NULL;NR;280308;118652;NULL;17.750000000;329.780000;329.780000;22;0.000000000
8.259.4;RALEX CAUCCIU' F4 RAL         KG4;NULL;NR;280308;118651;NULL;3.610000000;74.230000;74.230000;22;0.000000000
8.260.2;ACRITOP 25/FF NEUTRO KG3,400;8024060005890;NR;NULL;NULL;NULL;0.000000000;56.360000;56.360000;22;26.000000000
8.260.3;ACRITOP 25/FF NEUTRO KG0,850;8024060007375;NR;NULL;NULL;NULL;0.000000000;16.980000;16.980000;22;15.000000000
8.261.2;ACRITOP 25/FF F1 RAL               KG4;NULL;NR;NULL;NULL;NULL;0.000000000;68.650000;68.650000;22;0.000000000
8.261.3;ACRITOP 25/FF F1 RAL               KG1;NULL;NR;NULL;NULL;NULL;0.000000000;20.140000;20.140000;22;0.000000000
8.262.2;ACRITOP 25/FF F2 RAL               KG4;NULL;NR;NULL;NULL;NULL;0.000000000;69.920000;69.920000;22;0.000000000
8.262.3;ACRITOP 25/FF F2 RAL               KG1;NULL;NR;NULL;NULL;NULL;0.000000000;20.490000;20.490000;22;0.000000000
8.263.2;ACRITOP 25/FF F3 RAL               KG4;NULL;NR;NULL;NULL;NULL;0.000000000;72.780000;72.780000;22;0.000000000
8.263.3;ACRITOP 25/FF F3 RAL               KG1;NULL;NR;NULL;NULL;NULL;0.000000000;21.120000;21.120000;22;0.000000000
8.264.2;ACRITOP 25/FF F4 RAL               KG4;NULL;NR;NULL;NULL;NULL;0.000000000;77.320000;77.320000;22;0.000000000
8.264.3;ACRITOP 25/FF F4 RAL               KG1;8024060008327;NR;NULL;NULL;NULL;0.000000000;22.260000;22.260000;22;0.000000000
8.340.1;ICOFENOL CL 2 NEUTRO KG21,250;8024060934015;NR;280311;118515;NULL;22.870000000;177.830000;177.830000;22;1.000000000
8.340.2;ICOFENOL CL 2 NEUTRO KG4,250;8024060934022;NR;280311;158182;NULL;4.650000000;41.360000;41.360000;22;26.000000000
8.341.1;ICOFENOL CL 2 F1 RAL         KG25;NULL;NR;280311;118507;NULL;23.000000000;246.720000;246.720000;22;0.000000000
8.341.2;ICOFENOL CL 2 F1 RAL          KG5;NULL;NR;280311;158228;NULL;4.660000000;55.830000;55.830000;22;0.000000000
8.342.1;ICOFENOL CL 2 F2 RAL         KG25;NULL;NR;280311;118509;NULL;23.000000000;254.920000;254.920000;22;0.000000000
8.342.2;ICOFENOL CL 2 F2 RAL          KG5;NULL;NR;280311;158229;NULL;4.660000000;57.290000;57.290000;22;0.000000000
8.343.1;ICOFENOL CL 2 F3 RAL         KG25;NULL;NR;280311;118511;NULL;23.000000000;276.200000;276.200000;22;0.000000000
8.343.2;ICOFENOL CL 2 F3 RAL          KG5;NULL;NR;280311;158230;NULL;4.660000000;61.930000;61.930000;22;0.000000000
8.344.1;ICOFENOL CL 2 F4 RAL         KG25;NULL;NR;280311;118513;NULL;23.000000000;304.320000;304.320000;22;0.000000000
8.344.2;ICOFENOL CL 2 F4 RAL          KG5;NULL;NR;280311;158231;NULL;4.660000000;68.110000;68.110000;22;0.000000000
8.350.1;ICORAPID 85 NEUTRO KG17;8024060008280;NR;280310;118529;NULL;18.620000000;192.880000;192.880000;22;6.000000000
8.350.2;ICORAPID 85 NEUTRO KG3,400;8024060008297;NR;280310;118530;NULL;3.800000000;45.140000;45.140000;22;-9.000000000
8.350.3;ICORAPID 85 NEUTRO KG0,850;8024060009805;NR;280310;158184;NULL;1.000000000;13.570000;13.570000;22;7.000000000
8.351.1;ICORAPID 85 F1 RAL      KG20;NULL;NR;280310;118517;NULL;18.250000000;248.980000;248.980000;22;0.000000000
8.351.2;ICORAPID 85 F1 RAL      KG4;NULL;NR;280310;118518;NULL;3.750000000;56.280000;56.280000;22;-2.000000000
8.351.3;ICORAPID 85 F1 RAL      KG1;NULL;NR;280310;118516;NULL;1.150000000;16.800000;16.800000;22;0.000000000
8.352.1;ICORAPID 85 F2 RAL      KG20;NULL;NR;280310;118520;NULL;18.250000000;257.050000;257.050000;22;0.000000000
8.352.2;ICORAPID 85 F2 RAL      KG4;NULL;NR;280310;118521;NULL;3.750000000;58.290000;58.290000;22;-2.000000000
8.352.3;ICORAPID 85 F2 RAL      KG1;NULL;NR;280310;118519;NULL;1.150000000;17.260000;17.260000;22;0.000000000
8.353.1;ICORAPID 85 F3 RAL      KG20;NULL;NR;280310;118523;NULL;18.250000000;278.160000;278.160000;22;0.000000000
8.353.2;ICORAPID 85 F3 RAL      KG4;NULL;NR;280310;118524;NULL;3.750000000;62.880000;62.880000;22;-2.000000000
8.353.3;ICORAPID 85 F3 RAL      KG1;NULL;NR;280310;118522;NULL;1.150000000;18.740000;18.740000;22;0.000000000
8.354.1;ICORAPID 85 F4 RAL      KG20;NULL;NR;280310;118526;NULL;18.250000000;297.480000;297.480000;22;0.000000000
8.354.2;ICORAPID 85 F4 RAL      KG4;NULL;NR;280310;118527;NULL;3.750000000;66.990000;66.990000;22;0.000000000
8.354.3;ICORAPID 85 F4 RAL      KG1;NULL;NR;280310;118525;NULL;1.150000000;19.900000;19.900000;22;0.000000000
8.360N.1;SINPUR HS LUCIDO NEUTRO KG16;8024060936019;NR;280313;118683;NULL;17.620000000;185.030000;185.030000;22;6.000000000
8.360N.3;SINPUR HS LUCIDO NEUTRO KG0,800;8024060936033;NR;280313;158217;NULL;0.930000000;12.360000;12.360000;22;0.000000000
8.360N.5;SINPUR HS LUCIDO NEUTRO KG2,400;8024060083607;NR;280313;158216;NULL;2.720000000;32.220000;32.220000;22;25.000000000
8.360NS.1;SINPUR HS SATINATO NEUTRO KG16;8024060836012;NR;280314;118699;NULL;17.620000000;185.030000;185.030000;22;4.000000000
8.360NS.3;SINPUR HS SATINATO NEUTRO KG0,800;8024060936040;NR;280314;158221;NULL;0.930000000;12.360000;12.360000;22;47.000000000
8.360NS.5;SINPUR HS SATINATO NEUTRO KG2,400;8024060836029;NR;280314;158220;NULL;2.720000000;32.220000;32.220000;22;32.000000000
8.361N.1;SINPUR HS LUCIDO F1 RAL      KG20;NULL;NR;280313;118673;NULL;17.750000000;262.930000;262.930000;22;0.000000000
8.361N.3;SINPUR HS LUCIDO F1 RAL       KG1;NULL;NR;280313;118671;NULL;0.930000000;16.790000;16.790000;22;0.000000000
8.361N.4;SINPUR HS LUCIDO F1 RAL       KG3;NULL;NR;280313;118672;NULL;2.810000000;44.660000;44.660000;22;0.000000000
8.361S.1;SINPUR HS SATINATO F1 RAL      KG20;NULL;NR;280314;118688;NULL;17.750000000;262.930000;262.930000;22;0.000000000
8.361S.3;SINPUR HS SATINATO F1 RAL       KG1;NULL;NR;280314;118686;NULL;0.930000000;16.790000;16.790000;22;0.000000000
8.361S.4;SINPUR HS SATINATO F1 RAL       KG3;NULL;NR;280314;118687;NULL;2.810000000;44.660000;44.660000;22;0.000000000
8.362.1;SINPUR HS LUCIDO F2 RAL      KG20;NULL;NR;280313;118676;NULL;17.750000000;273.590000;273.590000;22;0.000000000
8.362.3;SINPUR HS LUCIDO F2 RAL       KG1;NULL;NR;280313;118674;NULL;0.930000000;17.540000;17.540000;22;0.000000000
8.362.4;SINPUR HS LUCIDO F2 RAL       KG3;NULL;NR;280313;118675;NULL;2.810000000;46.520000;46.520000;22;0.000000000
8.362S.1;SINPUR HS SATINATO F2 RAL      KG20;NULL;NR;280314;118691;NULL;17.750000000;273.590000;273.590000;22;0.000000000
8.362S.3;SINPUR HS SATINATO F2 RAL       KG1;NULL;NR;280314;118689;NULL;0.930000000;17.540000;17.540000;22;0.000000000
8.362S.4;SINPUR HS SATINATO F2 RAL       KG3;NULL;NR;280314;118690;NULL;2.810000000;46.520000;46.520000;22;0.000000000
8.363.1;SINPUR HS LUCIDO F3 RAL      KG20;NULL;NR;280313;118679;NULL;17.750000000;293.550000;293.550000;22;0.000000000
8.363.3;SINPUR HS LUCIDO F3 RAL       KG1;NULL;NR;280313;118677;NULL;0.930000000;18.640000;18.640000;22;0.000000000
8.363.4;SINPUR HS LUCIDO F3 RAL       KG3;NULL;NR;280313;118678;NULL;2.810000000;49.640000;49.640000;22;0.000000000
8.363S.1;SINPUR HS SATINATO F3 RAL      KG20;NULL;NR;280314;118694;NULL;17.750000000;293.550000;293.550000;22;0.000000000
8.363S.3;SINPUR HS SATINATO F3 RAL       KG1;NULL;NR;280314;118692;NULL;0.930000000;18.640000;18.640000;22;0.000000000
8.363S.4;SINPUR HS SATINATO F3 RAL       KG3;NULL;NR;280314;118693;NULL;2.810000000;49.640000;49.640000;22;0.000000000
8.364.1;SINPUR HS LUCIDO F4 RAL      KG20;NULL;NR;280313;118682;NULL;17.750000000;319.210000;319.210000;22;0.000000000
8.364.3;SINPUR HS LUCIDO F4 RAL       KG1;NULL;NR;280313;118680;NULL;0.930000000;20.250000;20.250000;22;0.000000000
8.364.4;SINPUR HS LUCIDO F4 RAL       KG3;NULL;NR;280313;118681;NULL;2.810000000;53.860000;53.860000;22;0.000000000
8.364S.1;SINPUR HS SATINATO F4 RAL      KG20;NULL;NR;280314;118697;NULL;17.750000000;319.210000;319.210000;22;0.000000000
8.364S.3;SINPUR HS SATINATO F4 RAL       KG1;NULL;NR;280314;118695;NULL;0.930000000;20.250000;20.250000;22;0.000000000
8.364S.4;SINPUR HS SATINATO F4 RAL       KG3;NULL;NR;280314;118696;NULL;2.810000000;53.860000;53.860000;22;0.000000000
8.381.1;PRIMER EPOX HS GRIGIO KG25;8024060038119;NR;280327;118613;NULL;26.570000000;253.770000;253.770000;22;42.000000000
8.381.2;PRIMER EPOX HS GRIGIO KG5;8024060038126;NR;280327;118614;NULL;5.400000000;58.230000;58.230000;22;0.000000000
8.400.1;AQ-TOP 25 SMALTO RE NEUTRO KG12,800;8024060005326;NR;280301;119001;NULL;13.530000000;117.410000;117.410000;22;1.000000000
8.400.2;AQ-TOP 25 SMALTO RE NEUTRO KG4;8024060005333;NR;280301;118410;NULL;4.280000000;40.370000;40.370000;22;0.000000000
8.401.1;AQ-TOP 25 F1 RAL             KG16;NULL;NR;280301;118401;NULL;13.600000000;180.670000;180.670000;22;0.000000000
8.401.2;AQ-TOP 25 F1 RAL             KG5;NULL;NR;280301;118402;NULL;4.300000000;61.040000;61.040000;22;0.000000000
8.402.1;AQ-TOP 25 F2 RAL             KG16;NULL;NR;280301;118403;NULL;13.600000000;194.970000;194.970000;22;0.000000000
8.402.2;AQ-TOP 25 F2 RAL             KG5;NULL;NR;280301;118404;NULL;4.300000000;65.620000;65.620000;22;0.000000000
8.403.1;AQ-TOP 25 F3 RAL             KG16;NULL;NR;280301;118405;NULL;13.600000000;213.630000;213.630000;22;0.000000000
8.403.2;AQ-TOP 25 F3 RAL             KG5;NULL;NR;280301;118406;NULL;4.300000000;71.890000;71.890000;22;0.000000000
8.404.1;AQ-TOP 25 F4 RAL             KG16;NULL;NR;280301;118407;NULL;13.600000000;239.630000;239.630000;22;0.000000000
8.404.2;AQ-TOP 25 F4 RAL             KG5;NULL;NR;280301;118408;NULL;4.300000000;80.940000;80.940000;22;0.000000000
8.410.2;AQ-TOP 80 SMALTO RE NEUTRO KG4;8024060041027;NR;280300;118429;NULL;4.280000000;42.220000;42.220000;22;13.000000000
8.410.3;AQ-TOP 80 SMALTO RE NEUTRO KG12,800;8024060041034;NR;280300;119000;NULL;13.530000000;122.890000;122.890000;22;0.000000000
8.410.4;AQ-TOP 80 SMALTO RE NEUTRO KG0,800;8024060041041;NR;280300;158172;NULL;0.890000000;11.210000;11.210000;22;11.000000000
8.411.1;AQ-TOP 80 F1 RAL             KG16;NULL;NR;280300;118996;NULL;13.700000000;186.780000;186.780000;22;0.000000000
8.411.2;AQ-TOP 80 F1 RAL              KG5;NULL;NR;280300;118416;NULL;4.300000000;63.160000;63.160000;22;0.000000000
8.411.3;AQ-TOP 80 F1 RAL              KG1;NULL;NR;280300;118415;NULL;0.900000000;15.320000;15.320000;22;0.000000000
8.411A.2;AQ-TOP 80 ANTICONDENSA F1 RAL      KG5;NULL;NR;280303;118411;NULL;4.300000000;72.630000;72.630000;22;0.000000000
8.412.1;AQ-TOP 80 F2 RAL             KG16;NULL;NR;280300;118997;NULL;13.700000000;200.450000;200.450000;22;0.000000000
8.412.2;AQ-TOP 80 F2 RAL              KG5;NULL;NR;280300;118419;NULL;4.300000000;67.470000;67.470000;22;0.000000000
8.412.3;AQ-TOP 80 F2 RAL              KG1;NULL;NR;280300;118418;NULL;0.900000000;16.310000;16.310000;22;0.000000000
8.412A.2;AQ-TOP 80 ANTICONDENSA F2 RAL      KG5;NULL;NR;280303;118412;NULL;4.300000000;77.590000;77.590000;22;0.000000000
8.413.1;AQ-TOP 80 F3 RAL             KG16;NULL;NR;280300;118998;NULL;13.700000000;217.130000;217.130000;22;0.000000000
8.413.2;AQ-TOP 80 F3 RAL              KG5;NULL;NR;280300;118422;NULL;4.300000000;73.160000;73.160000;22;0.000000000
8.413.3;AQ-TOP 80 F3 RAL              KG1;NULL;NR;280300;118421;NULL;0.900000000;17.690000;17.690000;22;0.000000000
8.413A.2;AQ-TOP 80 ANTICONDENSA F3 RAL      KG5;NULL;NR;280303;118413;NULL;4.300000000;84.130000;84.130000;22;0.000000000
8.414.1;AQ-TOP 80 F4 RAL             KG16;NULL;NR;280300;118999;NULL;13.700000000;246.470000;246.470000;22;0.000000000
8.414.2;AQ-TOP 80 F4 RAL              KG5;NULL;NR;280300;118425;NULL;4.300000000;83.240000;83.240000;22;0.000000000
8.414.3;AQ-TOP 80 F4 RAL              KG1;NULL;NR;280300;118424;NULL;0.900000000;20.190000;20.190000;22;0.000000000
8.414A.2;AQ-TOP 80 ANTICONDENSA F4 RAL      KG5;NULL;NR;280303;118414;NULL;4.300000000;95.720000;95.720000;22;0.000000000
8.416.2;AQ-FOND ANTIRUGG.RE F1 RAL    KG5;NULL;NR;280302;0;NULL;4.900000000;41.210000;41.210000;22;0.000000000
8.417.2;AQ-FOND ANTIRUGG.RE F2 RAL    KG5;NULL;NR;280302;0;NULL;4.900000000;44.780000;44.780000;22;0.000000000
8.418.2;AQ-FOND ANTIRUGG.RE F3 RAL    KG5;NULL;NR;280302;0;NULL;4.900000000;48.330000;48.330000;22;0.000000000
8.419.2;AQ-FOND ANTIRUGG.RE F4 RAL    KG5;NULL;NR;280302;0;NULL;5.400000000;55.330000;55.330000;22;0.000000000
8.420.2;AQ-FOND GRIGIO RAL 7047 KG5;8024060005401;NR;280302;118377;NULL;5.280000000;38.400000;38.400000;22;0.000000000
8.430.1;ICOFENOL 80 HS NEUTRO KG21,250;8024060843010;NR;280309;118505;NULL;22.870000000;213.640000;213.640000;22;0.000000000
8.430.2;ICOFENOL 80 HS NEUTRO KG4,250;8024060843027;NR;280309;158180;NULL;4.650000000;50.020000;50.020000;22;8.000000000
8.431.1;ICOFENOL 80 HS F1 RAL        KG25;NULL;NR;280309;118497;NULL;23.000000000;284.940000;284.940000;22;0.000000000
8.431.2;ICOFENOL 80 HS F1 RAL         KG5;NULL;NR;280309;118496;NULL;4.660000000;64.600000;64.600000;22;0.000000000
8.432.1;ICOFENOL 80 HS F2 RAL        KG25;NULL;NR;280309;118499;NULL;23.000000000;291.770000;291.770000;22;0.000000000
8.432.2;ICOFENOL 80 HS F2 RAL         KG5;NULL;NR;280309;118498;NULL;4.660000000;66.270000;66.270000;22;0.000000000
8.433.1;ICOFENOL 80 HS F3 RAL        KG25;NULL;NR;280309;118501;NULL;23.000000000;310.450000;310.450000;22;0.000000000
8.433.2;ICOFENOL 80 HS F3 RAL         KG5;NULL;NR;280309;118500;NULL;4.660000000;70.430000;70.430000;22;0.000000000
8.434.1;ICOFENOL 80 HS F4 RAL        KG25;NULL;NR;280309;118503;NULL;23.000000000;335.960000;335.960000;22;0.000000000
8.434.2;ICOFENOL 80 HS F4 RAL         KG5;NULL;NR;280309;118502;NULL;4.660000000;75.470000;75.470000;22;0.000000000
8.440.2;AQ-POX PRIMER GRIGIO KG5;8024060005340;NR;280305;118386;NULL;5.280000000;50.530000;50.530000;22;4.000000000
8.442.2;CATALIZZATORE AQ400 KG0,500;"8024060044226       ";NR;280344;118445;NULL;0.590000000;32.370000;32.370000;22;23.000000000
8.442.4;CATALIZZATORE AQ400 250ML;8024060011648;NR;280344;170303;" ";0.340000000;27.010000;27.010000;22;18.000000000
8.442.5;CATALIZZATORE AQ400 75ML;8024060011655;NR;280344;170305;" ";0.125000000;11.780000;11.780000;22;116.000000000
8.445.1;CATALIZZATORE AQ650 KG2,500;8024060012546;NR;280345;171743;" ";2.650000000;63.580000;63.580000;22;-62.000000000
8.445.2;CATALIZZATORE AQ650 KG0,500;8024060012539;NR;280345;171744;" ";0.550000000;15.900000;15.900000;22;38.000000000
8.491.1;AQ-POX 250 FF F1 RAL      KG20;NULL;NR;280304;118378;" ";21.000000000;223.200000;223.200000;22;0.000000000
8.491.2;AQ-POX 250 FF F1 RAL      KG5;NULL;NR;280304;118379;" ";5.100000000;61.320000;61.320000;22;0.000000000
8.492.1;AQ-POX 250 FF F2 RAL      KG20;NULL;NR;280304;118380;" ";21.000000000;233.330000;233.330000;22;0.000000000
8.492.2;AQ-POX 250 FF F2 RAL      KG5;NULL;NR;280304;118381;" ";5.200000000;64.400000;64.400000;22;0.000000000
8.493.1;AQ-POX 250 FF F3 RAL      KG20;NULL;NR;280304;118382;" ";21.000000000;261.500000;261.500000;22;0.000000000
8.493.2;AQ-POX 250 FF F3 RAL      KG5;NULL;NR;280304;118383;" ";5.200000000;71.630000;71.630000;22;0.000000000
8.494.1;AQ-POX 250 FF F4 RAL      KG20;NULL;NR;280304;118384;" ";21.000000000;289.360000;289.360000;22;0.000000000
8.494.2;AQ-POX 250 FF F4 RAL      KG5;NULL;NR;280304;118385;" ";5.200000000;79.720000;79.720000;22;0.000000000
8.500.2;AQ-POX SUPERFICI VH BIANCO BASE P/T KG5;8024060012478;NR;280328;171742;" ";5.280000000;66.180000;66.180000;22;25.000000000
8.500.3;AQ-POX SUPERFICI VH BIANCO BASE P/T KG1;8024060012485;NR;280328;171741;" ";1.090000000;15.940000;15.940000;22;9.000000000
8.501.2;AQ-POX SUPERFICI VH F1 RAL      KG5;NULL;NR;280328;118390;" ";4.200000000;76.110000;76.110000;22;0.000000000
8.501.3;AQ-POX SUPERFICI VH F1 RAL      KG1;NULL;NR;280328;118389;" ";0.900000000;18.330000;18.330000;22;0.000000000
8.501B.2;AQ-POX SUPERFICI VH FB RAL      KG5;NULL;NR;280328;118398;" ";5.250000000;76.110000;76.110000;22;0.000000000
8.501B.3;AQ-POX SUPERFICI VH FB RAL      KG1;NULL;NR;280328;118397;" ";1.100000000;18.330000;18.330000;22;0.000000000
8.502.2;AQ-POX SUPERFICI VH F2 RAL      KG5;NULL;NR;280328;118392;" ";4.200000000;76.110000;76.110000;22;0.000000000
8.502.3;AQ-POX SUPERFICI VH F2 RAL      KG1;NULL;NR;280328;118391;" ";0.900000000;18.330000;18.330000;22;0.000000000
8.503.2;AQ-POX SUPERFICI VH F3 RAL      KG5;NULL;NR;280328;118394;" ";4.200000000;119.880000;119.880000;22;0.000000000
